data_year,survey_tag,integrated_var,raw_value,frequency
2017,106,EXP_TRAVEL,"1,000元~未滿2,000元",404
2017,106,EXP_TRAVEL,"10,000元~未滿15,000元",45
2017,106,EXP_TRAVEL,"15,000元~未滿20,000元",17
2017,106,EXP_TRAVEL,"2,000元~未滿3,000元",207
2017,106,EXP_TRAVEL,"20,000元~未滿30,000元",25
2017,106,EXP_TRAVEL,"3,000元~未滿4,000元",93
2017,106,EXP_TRAVEL,"30,000元以上",17
2017,106,EXP_TRAVEL,"4,000元~未滿5,000元",97
2017,106,EXP_TRAVEL,"5,000元~未滿7,000元",85
2017,106,EXP_TRAVEL,"7,000元~未滿10,000元",42
2017,106,EXP_TRAVEL,"未滿1,000元",522
